date,hash,text,compound,sentiment
2009-04-06,-8250769027445604977,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah,0.0,neutral
2009-04-06,-3145476620142917469,has lost his ring. It's no-where to be seen ,-0.3182,negative
2009-04-06,-710077478506193370,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY.",-0.5848,negative
2009-04-06,3785226050990381554,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick ,-0.2263,negative
2009-04-06,-7665242057280521127,Is fucked to go back to IC ,-0.6597,negative
2009-04-06,5258252188989844668,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. ,-0.4588,negative
2009-04-06,680529849541283263,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can,0.1406,positive
2009-04-06,2228194996319537272,@kissability Me too I is poor ,-0.4767,negative
2009-04-06,861140136797285948,help me forget 8th april &amp; 13th july! ,0.2714,positive
2009-04-06,862713711591415274,"dierks bentley is comin' to columbus, OH!! i wanna go so bad ",-0.7249,negative
2009-04-06,6755551236253245465,i have to take my sidekick back. ,0.0,neutral
2009-04-06,-6984224488795771117,@chriscantore congrats! I'm totally jealous! only wish my XM was working ,0.5654,positive
2009-04-06,-763474801272533081,gr8t my face is very itchy ,-0.3384,negative
2009-04-06,2229571041122241744,poor socks  luvvvvv the golden retriever!! I want one sighhhh,-0.5242,negative
2009-04-06,7854238614429044597,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible ,-0.5256,negative
2009-04-06,3844711886625636717,Aaaaand the nausea is back. ,0.0,neutral
2009-04-06,8528271101354836204,@DonnieWahlberg ooh Iï¿½m excited and not even going 2 be there  long love YOUTUBE!,0.784,positive
2009-04-06,5053258283546166806,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..,0.4215,positive
2009-04-06,-9023773047072587458,@mathewsmichael  i agree... the jobros dont update theres very often ,0.3612,positive
2009-04-06,-4031214086392618748,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link ,-0.7269,negative
2009-04-06,7008285383681058215,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  ),0.0,neutral
2009-04-06,2853413712005625314,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!",0.6239,positive
2009-04-06,2502044850956482965,@bostongarden I miss bentley ,-0.1531,negative
2009-04-06,6509544804004605460,seriously needs to finish these job applications ,-0.1779,negative
2009-04-06,-6782462367278343835,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids",-0.4588,negative
2009-04-06,7971644690623397000,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. ,0.27,positive
2009-04-06,5097379426818458427,@huntermoore I don't want him to ever punch me.  ,-0.0572,negative
2009-04-06,-912253420040473791,sooo sick of the snow  ughh,-0.5106,negative
2009-04-06,-3476735827017121626,@ITS_NEMESIS ------- ,0.0,neutral
2009-04-06,7723564333347851140,@LoveMeagan it doesn't work your fan is upset ,-0.5517,negative
2009-04-06,9201264833690225802,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. ,0.4404,positive
2009-04-06,-3146898626317921033,@zaydia but i cant figure out how to get there / back / pay for a hotel etc ,-0.1531,negative
2009-04-06,-7665052251225617522,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN ",0.0,neutral
2009-04-06,-5790742386108387831,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.,-0.2023,negative
2009-04-06,-4514880875628853012,@ThaStevieG but what I really want is my old bass back ,0.2238,positive
2009-04-06,7673614889351856537,Mad tired today... Callin it in early tonight  nighty night twittas,-0.7269,negative
2009-04-06,5901704381229319684,"@LevenRambin: Take it easy, and be good to you. ",0.7003,positive
2009-04-06,-7412180979465964695,I'm afraid I had bad code. ,-0.5423,negative
2009-04-06,1290354372775632834,Think I'm going to bed. Goodniight. I hate this ,-0.5719,negative
2009-04-06,5879869488372877434,"@riancurtis  i'm here, friend, and i love you.",0.8126,positive
2009-04-06,-900958090850026744,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??,0.0,neutral
2009-04-06,-415233498856356581,@aaronrva is in the bathroom and i have to pee!    ,0.0,neutral
2009-04-06,-6958016141938741581,@ashleyskyy but I wanted a margarita too! ,0.0,neutral
2009-04-06,4512070287014388309,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!,-0.5562,negative
2009-04-06,-3760125675885197273,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good ,0.5777,positive
2009-04-06,4508492052984133553,"has 0g of milky bar left, and around 200ml of coke ",0.0,neutral
2009-04-06,8244526729897794538,@jokerrrr It stillllll hasn't arrived ,0.0,neutral
2009-04-06,4155236843102626527,"Mraow, I feel like dancing, but first art school wants to rape me some more. ",-0.7783,negative
2009-04-06,7675762686228862410,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time ,0.56,positive
2009-04-06,2494395982236002546,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,-0.3274,negative
2009-04-06,5428443509318690353,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.,-0.6416,negative
2009-04-06,1049861229714232481,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/",0.2481,positive
2009-04-06,-7967487578940624287,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!",0.8168,positive
2009-04-06,6104501241855490737,Just watched tropic thunder. Dreading tomorrow ,-0.5267,negative
2009-04-06,-4913269786861613837,@qweendassah no...he's still miss'n... ,0.0,neutral
2009-04-06,-7008991698912566918,ChiefDelphi is down ,0.0,neutral
2009-04-06,5339845194193802367,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)",-0.7003,negative
2009-04-06,-8406988808044152896,playing game at home! my new boss didn't call me yet... ,0.2714,positive
2009-04-06,-2020797775980003022,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t,-0.6369,negative
2009-04-06,9162693919000257753,Poor Joshy is sick???   those damn tejanos!,-0.873,negative
2009-04-06,8422589935009112818,My thoughts are with Sandra Cantu's family at this difficult and sad time ,-0.7162,negative
2009-04-06,5237482354215056340,"@FranzGlaus I know, just wanted to let everybody know what was happening  ",0.0,neutral
2009-04-06,8697698306225282612,Michigan who?  I don't know them.                   *sigh*   Shameful!,-0.5523,negative
2009-04-06,3365648550986058918,i have to fill two hours ,0.0,neutral
2009-04-06,2749814854989561340,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday ",-0.2924,negative
2009-04-06,6723030147004188942,@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office ,0.0,neutral
2009-04-06,-4731438990650222917,throat is closing up and i had some string cheese. not a good idea ,-0.3412,negative
2009-04-06,-5731497432714471310,"Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family.",-0.7717,negative
2009-04-06,9032270250740716460,wishing i was home underneath my covers ,0.2263,positive
2009-04-06,6600666903853651831,walking home from school drains all my energy ,0.2732,positive
2009-04-06,9008124352852958953,"@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!",0.8752,positive
2009-04-06,-3475694061552129948,@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?,0.0,neutral
2009-04-06,9074081699165365163,I wish I was better at writing. It's taking me so long to write this paper. ,0.6808,positive
2009-04-06,5583286107290960734,..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS... ,-0.8573,negative
2009-04-06,-4361454957527914516,"@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project.",0.2584,positive
2009-04-06,8567519820963207396,@thecoolestout Ha the sun's already gone ,0.34,positive
2009-04-06,1504351752599224792,day 2. a lot harder than day 1. let's see how day 3 goes tomorrow. ,0.0,neutral
2009-04-06,2719299882769219238,My man crush Jake Peavy let me down  #gayforpeavy,-0.1531,negative
2009-04-06,2698101854624622705,"@trishzw megafast trip, you have time during day tom/weds? Or, you going out tonight? Want to see you bad. Tried to warn you, tech fail ",-0.8156,negative
2009-04-06,-3315075822912011309,michigan state you make me sad ,-0.4767,negative
2009-04-06,9195919031703304131,omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.,-0.5542,negative
2009-04-06,2007855625710146940,getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs,-0.1027,negative
2009-04-06,-3698891506403175615,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. ,0.0,neutral
2009-04-06,3060980809754578403,@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself. ,0.0382,neutral
2009-04-06,8553201947515226935,just got home from watching Michigan State get tromped!   ,0.0,neutral
2009-04-06,7861713932327005178,"Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt;_&lt; i'm not finishing tonight, it's not possible...my bones ache ",0.5229,positive
2009-04-06,8784985059803136482,"@griffmiester no exchanging for me, my laptop hasn't arrived ",-0.296,negative
2009-04-06,-4137351638172746776,@hyperbets i hope this doesn't last too long.  i feel miserable!,-0.1511,negative
2009-04-06,-5581512931670959773,@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...,0.1802,positive
2009-04-06,3559051443149861723,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down ,-0.4145,negative
2009-04-06,-6311809873175601352,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!,0.6468,positive
2009-04-06,5669722280701675412,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah ",-0.6914,negative
2009-04-06,-5883397111995949088,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week ,0.0,neutral
2009-04-06,7633551402719579444,"@otakusecret my reaction too  whoa, didn't see that coming",0.0,neutral
2009-04-06,3049693546811583129,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! ",0.2385,positive
2009-04-06,-6709120383813395125,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry ",-0.7003,negative
2009-04-06,2803388511014527770,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. ,0.2382,positive
2009-04-06,-7835056891988917702,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it ,-0.4404,negative
2009-04-06,-2243847219579969148,New Testament Test at 9:30 am   ,0.0,neutral
2009-04-06,-3394293911925784139,@ScoutBuck tons no hay Troll? ahhhh ,-0.296,negative
2009-04-06,-6728752408110014448,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! ,-0.6776,negative
2009-04-06,-1251302642432078517,"http://twitpic.com/2y2yi - I love you, Buck. ",0.6369,positive
